,UTC,PositionStatus,Latitude,LatitudeDirection,Longitude,LongitudeDirection,Speed,TimeStamp,Date,Unknown,Zone,Label
9119,184022.727,A,1301.278,N,8014.541,E,38.9,188.8,140624,0.0,W,0
9120,184023.727,A,1301.268,N,8014.54,E,38.9,188.8,140624,0.0,W,0
9121,184024.727,A,1301.257,N,8014.538,E,38.9,229.5,140624,0.0,W,0
9122,184025.727,A,1301.25,N,8014.53,E,38.9,229.5,140624,0.0,W,0
9123,184026.727,A,1301.243,N,8014.521,E,38.9,229.5,140624,0.0,W,0
9124,184027.727,A,1301.236,N,8014.513,E,38.9,229.5,140624,0.0,W,0
9125,184028.727,A,1301.229,N,8014.505,E,38.9,229.5,140624,0.0,W,0
9126,184029.727,A,1301.221,N,8014.496,E,38.9,229.5,140624,0.0,W,0
9127,184030.727,A,1301.214,N,8014.488,E,38.9,229.5,140624,0.0,W,0
9128,184031.727,A,1301.207,N,8014.48,E,38.9,229.5,140624,0.0,W,0
9129,184032.727,A,1301.2,N,8014.471,E,38.9,229.5,140624,0.0,W,0
9130,184033.727,A,1301.193,N,8014.463,E,38.9,229.5,140624,0.0,W,0
9131,184034.727,A,1301.186,N,8014.455,E,38.9,229.5,140624,0.0,W,0
9132,184035.727,A,1301.179,N,8014.446,E,38.9,229.5,140624,0.0,W,0
9133,184036.727,A,1301.172,N,8014.438,E,38.9,229.5,140624,0.0,W,0
9134,184037.727,A,1301.164,N,8014.43,E,38.9,229.5,140624,0.0,W,0
9135,184038.727,A,1301.157,N,8014.421,E,38.9,229.5,140624,0.0,W,0
9136,184039.727,A,1301.15,N,8014.413,E,38.9,229.5,140624,0.0,W,0
9137,184040.727,A,1301.143,N,8014.405,E,38.9,229.5,140624,0.0,W,0
9138,184041.727,A,1301.136,N,8014.396,E,38.9,229.5,140624,0.0,W,0
9139,184042.727,A,1301.129,N,8014.388,E,38.9,229.5,140624,0.0,W,0
9140,184043.727,A,1301.122,N,8014.38,E,38.9,229.5,140624,0.0,W,0
9141,184044.727,A,1301.115,N,8014.371,E,38.9,229.5,140624,0.0,W,0
9142,184045.727,A,1301.108,N,8014.363,E,38.9,229.5,140624,0.0,W,0
9143,184046.727,A,1301.1,N,8014.355,E,38.9,229.5,140624,0.0,W,0
9144,184047.727,A,1301.093,N,8014.346,E,38.9,229.5,140624,0.0,W,0
9145,184048.727,A,1301.086,N,8014.338,E,38.9,229.5,140624,0.0,W,0
9146,184049.727,A,1301.079,N,8014.33,E,38.9,229.5,140624,0.0,W,0
9147,184050.727,A,1301.072,N,8014.321,E,38.9,229.5,140624,0.0,W,0
9148,184051.727,A,1301.065,N,8014.313,E,38.9,229.5,140624,0.0,W,0
9149,184052.727,A,1301.058,N,8014.305,E,38.9,229.5,140624,0.0,W,0
9150,184053.727,A,1301.051,N,8014.297,E,38.9,229.5,140624,0.0,W,0
9151,184054.727,A,1301.044,N,8014.288,E,38.9,229.5,140624,0.0,W,0
9152,184055.727,A,1301.036,N,8014.28,E,38.9,229.5,140624,0.0,W,0
9153,184056.727,A,1301.029,N,8014.272,E,38.9,229.5,140624,0.0,W,0
9154,184057.727,A,1301.022,N,8014.263,E,38.9,229.5,140624,0.0,W,0
9155,184058.727,A,1301.015,N,8014.255,E,38.9,229.5,140624,0.0,W,0
9156,184059.727,A,1301.008,N,8014.247,E,38.9,229.5,140624,0.0,W,0
9157,184100.727,A,1301.001,N,8014.238,E,38.9,229.5,140624,0.0,W,0
9158,184101.727,A,1300.994,N,8014.23,E,38.9,229.5,140624,0.0,W,0
9159,184102.727,A,1300.987,N,8014.222,E,38.9,229.5,140624,0.0,W,0
9160,184103.727,A,1300.979,N,8014.213,E,38.9,229.5,140624,0.0,W,0
9161,184104.727,A,1300.972,N,8014.205,E,38.9,229.5,140624,0.0,W,0
9162,184105.727,A,1300.965,N,8014.197,E,38.9,229.5,140624,0.0,W,0
9163,184106.727,A,1300.958,N,8014.188,E,38.9,229.5,140624,0.0,W,0
9164,184107.727,A,1300.951,N,8014.18,E,38.9,331.8,140624,0.0,W,0
9165,184108.727,A,1300.961,N,8014.175,E,38.9,331.8,140624,0.0,W,0
9166,184109.727,A,1300.97,N,8014.17,E,38.9,331.8,140624,0.0,W,0
9167,184110.727,A,1300.98,N,8014.165,E,38.9,331.8,140624,0.0,W,0
9168,184111.727,A,1300.989,N,8014.159,E,38.9,331.8,140624,0.0,W,0
9169,184112.727,A,1300.999,N,8014.154,E,38.9,331.8,140624,0.0,W,0
9170,184113.727,A,1301.008,N,8014.149,E,38.9,331.8,140624,0.0,W,0
9171,184114.727,A,1301.018,N,8014.144,E,38.9,331.8,140624,0.0,W,0
9172,184115.727,A,1301.028,N,8014.139,E,38.9,331.8,140624,0.0,W,0
9173,184116.727,A,1301.037,N,8014.134,E,38.9,331.8,140624,0.0,W,0
9174,184117.727,A,1301.047,N,8014.129,E,38.9,331.8,140624,0.0,W,0
9175,184118.727,A,1301.056,N,8014.123,E,38.9,331.8,140624,0.0,W,0
9176,184119.727,A,1301.066,N,8014.118,E,38.9,331.8,140624,0.0,W,0
9177,184120.727,A,1301.075,N,8014.113,E,38.9,331.8,140624,0.0,W,0
9178,184121.727,A,1301.085,N,8014.108,E,38.9,331.8,140624,0.0,W,0
9179,184122.727,A,1301.094,N,8014.103,E,38.9,331.8,140624,0.0,W,0
9180,184123.727,A,1301.104,N,8014.098,E,38.9,331.8,140624,0.0,W,0
9181,184124.727,A,1301.114,N,8014.093,E,38.9,331.8,140624,0.0,W,0
9182,184125.727,A,1301.123,N,8014.088,E,38.9,331.8,140624,0.0,W,0
9183,184126.727,A,1301.133,N,8014.082,E,38.9,331.8,140624,0.0,W,0
9184,184127.727,A,1301.142,N,8014.077,E,38.9,331.8,140624,0.0,W,0
9185,184128.727,A,1301.152,N,8014.072,E,38.9,331.8,140624,0.0,W,0
9186,184129.727,A,1301.161,N,8014.067,E,38.9,51.6,140624,0.0,W,0
9187,184130.727,A,1301.168,N,8014.076,E,38.9,51.6,140624,0.0,W,0
9188,184131.727,A,1301.175,N,8014.084,E,38.9,51.6,140624,0.0,W,0
9189,184132.727,A,1301.182,N,8014.093,E,38.9,51.6,140624,0.0,W,0
9190,184133.727,A,1301.189,N,8014.101,E,38.9,51.6,140624,0.0,W,0
9191,184134.727,A,1301.196,N,8014.11,E,38.9,51.6,140624,0.0,W,0
9192,184135.727,A,1301.202,N,8014.119,E,38.9,51.6,140624,0.0,W,0
9193,184136.727,A,1301.209,N,8014.127,E,38.9,51.6,140624,0.0,W,0
9194,184137.727,A,1301.216,N,8014.136,E,38.9,51.6,140624,0.0,W,0
9195,184138.727,A,1301.223,N,8014.144,E,38.9,51.6,140624,0.0,W,0
9196,184139.727,A,1301.23,N,8014.153,E,38.9,51.6,140624,0.0,W,0
9197,184140.727,A,1301.236,N,8014.162,E,38.9,51.6,140624,0.0,W,0
9198,184141.727,A,1301.243,N,8014.17,E,38.9,51.6,140624,0.0,W,0
9199,184142.727,A,1301.25,N,8014.179,E,38.9,51.6,140624,0.0,W,0
9200,184143.727,A,1301.257,N,8014.187,E,38.9,51.6,140624,0.0,W,0
9201,184144.727,A,1301.264,N,8014.196,E,38.9,51.6,140624,0.0,W,0
9202,184145.727,A,1301.27,N,8014.204,E,38.9,51.6,140624,0.0,W,0
9203,184146.727,A,1301.277,N,8014.213,E,38.9,51.6,140624,0.0,W,0
9204,184147.727,A,1301.284,N,8014.222,E,38.9,51.6,140624,0.0,W,0
9205,184148.727,A,1301.291,N,8014.23,E,38.9,51.6,140624,0.0,W,0
9206,184149.727,A,1301.298,N,8014.239,E,38.9,51.6,140624,0.0,W,0
9207,184150.727,A,1301.305,N,8014.247,E,38.9,51.6,140624,0.0,W,0
9208,184151.727,A,1301.311,N,8014.256,E,38.9,51.6,140624,0.0,W,0
9209,184152.727,A,1301.318,N,8014.265,E,38.9,51.6,140624,0.0,W,0
9210,184153.727,A,1301.325,N,8014.273,E,38.9,51.6,140624,0.0,W,0
9211,184154.727,A,1301.332,N,8014.282,E,38.9,51.6,140624,0.0,W,0
9212,184155.727,A,1301.339,N,8014.29,E,38.9,51.6,140624,0.0,W,0
9213,184156.727,A,1301.345,N,8014.299,E,38.9,51.6,140624,0.0,W,0
9214,184157.727,A,1301.352,N,8014.308,E,38.9,51.6,140624,0.0,W,0
9215,184158.727,A,1301.359,N,8014.316,E,38.9,51.6,140624,0.0,W,0
9216,184159.727,A,1301.366,N,8014.325,E,38.9,51.6,140624,0.0,W,0
9217,184200.727,A,1301.373,N,8014.333,E,38.9,51.6,140624,0.0,W,0
9218,184201.727,A,1301.38,N,8014.342,E,38.9,51.6,140624,0.0,W,0
9219,184202.727,A,1301.386,N,8014.35,E,38.9,51.6,140624,0.0,W,0
9220,184203.727,A,1301.393,N,8014.359,E,38.9,51.6,140624,0.0,W,0
9221,184204.727,A,1301.4,N,8014.368,E,38.9,51.6,140624,0.0,W,0
9222,184205.727,A,1301.407,N,8014.376,E,38.9,51.6,140624,0.0,W,0
9223,184206.727,A,1301.414,N,8014.385,E,38.9,51.6,140624,0.0,W,0
9224,184207.727,A,1301.42,N,8014.393,E,38.9,51.6,140624,0.0,W,0
9225,184208.727,A,1301.427,N,8014.402,E,38.9,51.6,140624,0.0,W,0
9226,184209.727,A,1301.434,N,8014.411,E,38.9,51.6,140624,0.0,W,0
9227,184210.727,A,1301.441,N,8014.419,E,38.9,51.6,140624,0.0,W,0
9228,184211.727,A,1301.448,N,8014.428,E,38.9,51.6,140624,0.0,W,0
9229,184212.727,A,1301.454,N,8014.436,E,38.9,51.6,140624,0.0,W,0
9230,184213.727,A,1301.461,N,8014.445,E,38.9,51.6,140624,0.0,W,0
9231,184214.727,A,1301.468,N,8014.454,E,38.9,51.6,140624,0.0,W,0
9232,184215.727,A,1301.475,N,8014.462,E,38.9,51.6,140624,0.0,W,0
9233,184216.727,A,1301.482,N,8014.471,E,38.9,51.6,140624,0.0,W,0
9234,184217.727,A,1301.489,N,8014.479,E,38.9,51.6,140624,0.0,W,0
9235,184218.727,A,1301.495,N,8014.488,E,38.9,51.6,140624,0.0,W,0
9236,184219.727,A,1301.502,N,8014.496,E,38.9,162.0,140624,0.0,W,0
9237,184220.727,A,1301.492,N,8014.5,E,38.9,162.0,140624,0.0,W,0
9238,184221.727,A,1301.482,N,8014.503,E,38.9,162.0,140624,0.0,W,0
9239,184222.727,A,1301.471,N,8014.507,E,38.9,162.0,140624,0.0,W,0
9240,184223.727,A,1301.461,N,8014.51,E,38.9,162.0,140624,0.0,W,0
9241,184224.727,A,1301.451,N,8014.513,E,38.9,162.0,140624,0.0,W,0
9242,184225.727,A,1301.44,N,8014.517,E,38.9,162.0,140624,0.0,W,0
9243,184226.727,A,1301.43,N,8014.52,E,38.9,182.2,140624,0.0,W,0
9244,184227.727,A,1301.419,N,8014.52,E,38.9,182.2,140624,0.0,W,0
9245,184228.727,A,1301.409,N,8014.519,E,38.9,182.2,140624,0.0,W,0
9246,184229.727,A,1301.398,N,8014.519,E,38.9,182.2,140624,0.0,W,0
9247,184230.727,A,1301.387,N,8014.518,E,38.9,182.2,140624,0.0,W,0
9248,184231.727,A,1301.376,N,8014.518,E,38.9,182.2,140624,0.0,W,0
9249,184232.727,A,1301.365,N,8014.517,E,38.9,182.2,140624,0.0,W,0
9250,184233.727,A,1301.355,N,8014.517,E,38.9,182.2,140624,0.0,W,0
9251,184234.727,A,1301.344,N,8014.517,E,38.9,182.2,140624,0.0,W,0
9252,184235.727,A,1301.333,N,8014.516,E,38.9,182.2,140624,0.0,W,0
9253,184236.727,A,1301.322,N,8014.516,E,38.9,182.2,140624,0.0,W,0
9254,184237.727,A,1301.312,N,8014.515,E,38.9,182.2,140624,0.0,W,0
9255,184238.727,A,1301.301,N,8014.515,E,38.9,228.9,140624,0.0,W,0
9256,184239.727,A,1301.294,N,8014.507,E,38.9,228.9,140624,0.0,W,0
9257,184240.727,A,1301.286,N,8014.498,E,38.9,228.9,140624,0.0,W,0
9258,184241.727,A,1301.279,N,8014.49,E,38.9,228.9,140624,0.0,W,0
9259,184242.727,A,1301.272,N,8014.482,E,38.9,228.9,140624,0.0,W,0
9260,184243.727,A,1301.265,N,8014.474,E,38.9,228.9,140624,0.0,W,0
9261,184244.727,A,1301.258,N,8014.465,E,38.9,228.9,140624,0.0,W,0
9262,184245.727,A,1301.25,N,8014.457,E,38.9,228.9,140624,0.0,W,0
9263,184246.727,A,1301.243,N,8014.449,E,38.9,228.9,140624,0.0,W,0
9264,184247.727,A,1301.236,N,8014.441,E,38.9,228.9,140624,0.0,W,0
9265,184248.727,A,1301.229,N,8014.432,E,38.9,228.9,140624,0.0,W,0
9266,184249.727,A,1301.222,N,8014.424,E,38.9,228.9,140624,0.0,W,0
9267,184250.727,A,1301.214,N,8014.416,E,38.9,228.9,140624,0.0,W,0
9268,184251.727,A,1301.207,N,8014.408,E,38.9,228.9,140624,0.0,W,0
9269,184252.727,A,1301.2,N,8014.399,E,38.9,228.9,140624,0.0,W,0
9270,184253.727,A,1301.193,N,8014.391,E,38.9,228.9,140624,0.0,W,0
9271,184254.727,A,1301.186,N,8014.383,E,38.9,228.9,140624,0.0,W,0
9272,184255.727,A,1301.178,N,8014.375,E,38.9,228.9,140624,0.0,W,0
9273,184256.727,A,1301.171,N,8014.366,E,38.9,228.9,140624,0.0,W,0
9274,184257.727,A,1301.164,N,8014.358,E,38.9,228.9,140624,0.0,W,0
9275,184258.727,A,1301.157,N,8014.35,E,38.9,228.9,140624,0.0,W,0
9276,184259.727,A,1301.15,N,8014.342,E,38.9,228.9,140624,0.0,W,0
9277,184300.727,A,1301.142,N,8014.333,E,38.9,228.9,140624,0.0,W,0
9278,184301.727,A,1301.135,N,8014.325,E,38.9,228.9,140624,0.0,W,0
9279,184302.727,A,1301.128,N,8014.317,E,38.9,228.9,140624,0.0,W,0
9280,184303.727,A,1301.121,N,8014.309,E,38.9,228.9,140624,0.0,W,0
9281,184304.727,A,1301.114,N,8014.3,E,38.9,228.9,140624,0.0,W,0
9282,184305.727,A,1301.106,N,8014.292,E,38.9,228.9,140624,0.0,W,0
9283,184306.727,A,1301.099,N,8014.284,E,38.9,228.9,140624,0.0,W,0
9284,184307.727,A,1301.092,N,8014.276,E,38.9,228.9,140624,0.0,W,0
9285,184308.727,A,1301.085,N,8014.267,E,38.9,228.9,140624,0.0,W,0
9286,184309.727,A,1301.078,N,8014.259,E,38.9,228.9,140624,0.0,W,0
9287,184310.727,A,1301.07,N,8014.251,E,38.9,228.9,140624,0.0,W,0
9288,184311.727,A,1301.063,N,8014.243,E,38.9,228.9,140624,0.0,W,0
9289,184312.727,A,1301.056,N,8014.234,E,38.9,228.9,140624,0.0,W,0
9290,184313.727,A,1301.049,N,8014.226,E,38.9,228.9,140624,0.0,W,0
9291,184314.727,A,1301.042,N,8014.218,E,38.9,228.9,140624,0.0,W,0
9292,184315.727,A,1301.034,N,8014.21,E,38.9,228.9,140624,0.0,W,0
9293,184316.727,A,1301.027,N,8014.201,E,38.9,228.9,140624,0.0,W,0
9294,184317.727,A,1301.02,N,8014.193,E,38.9,228.9,140624,0.0,W,0
9295,184318.727,A,1301.013,N,8014.185,E,38.9,228.9,140624,0.0,W,0
9296,184319.727,A,1301.006,N,8014.177,E,38.9,51.0,140624,0.0,W,0
9297,184320.727,A,1301.012,N,8014.185,E,38.9,51.0,140624,0.0,W,0
9298,184321.727,A,1301.019,N,8014.194,E,38.9,51.0,140624,0.0,W,0
9299,184322.727,A,1301.026,N,8014.202,E,38.9,51.0,140624,0.0,W,0
9300,184323.727,A,1301.033,N,8014.211,E,38.9,51.0,140624,0.0,W,0
9301,184324.727,A,1301.04,N,8014.219,E,38.9,51.0,140624,0.0,W,0
9302,184325.727,A,1301.047,N,8014.228,E,38.9,51.0,140624,0.0,W,0
9303,184326.727,A,1301.054,N,8014.236,E,38.9,51.0,140624,0.0,W,0
9304,184327.727,A,1301.061,N,8014.245,E,38.9,51.0,140624,0.0,W,0
9305,184328.727,A,1301.068,N,8014.253,E,38.9,51.0,140624,0.0,W,0
9306,184329.727,A,1301.074,N,8014.262,E,38.9,51.0,140624,0.0,W,0
9307,184330.727,A,1301.081,N,8014.27,E,38.9,51.0,140624,0.0,W,0
9308,184331.727,A,1301.088,N,8014.279,E,38.9,51.0,140624,0.0,W,0
9309,184332.727,A,1301.095,N,8014.287,E,38.9,51.0,140624,0.0,W,0
9310,184333.727,A,1301.102,N,8014.296,E,38.9,51.0,140624,0.0,W,0
9311,184334.727,A,1301.109,N,8014.305,E,38.9,51.0,140624,0.0,W,0
9312,184335.727,A,1301.116,N,8014.313,E,38.9,51.0,140624,0.0,W,0
9313,184336.727,A,1301.123,N,8014.322,E,38.9,51.0,140624,0.0,W,0
9314,184337.727,A,1301.13,N,8014.33,E,38.9,51.0,140624,0.0,W,0
9315,184338.727,A,1301.137,N,8014.339,E,38.9,51.0,140624,0.0,W,0
9316,184339.727,A,1301.143,N,8014.347,E,38.9,51.0,140624,0.0,W,0
9317,184340.727,A,1301.15,N,8014.356,E,38.9,51.0,140624,0.0,W,0
9318,184341.727,A,1301.157,N,8014.364,E,38.9,51.0,140624,0.0,W,0
9319,184342.727,A,1301.164,N,8014.373,E,38.9,51.0,140624,0.0,W,0
9320,184343.727,A,1301.171,N,8014.381,E,38.9,51.0,140624,0.0,W,0
9321,184344.727,A,1301.178,N,8014.39,E,38.9,51.0,140624,0.0,W,0
9322,184345.727,A,1301.185,N,8014.398,E,38.9,51.0,140624,0.0,W,0
9323,184346.727,A,1301.192,N,8014.407,E,38.9,51.0,140624,0.0,W,0
9324,184347.727,A,1301.199,N,8014.415,E,38.9,51.0,140624,0.0,W,0
9325,184348.727,A,1301.205,N,8014.424,E,38.9,51.0,140624,0.0,W,0
9326,184349.727,A,1301.212,N,8014.432,E,38.9,51.0,140624,0.0,W,0
9327,184350.727,A,1301.219,N,8014.441,E,38.9,51.0,140624,0.0,W,0
9328,184351.727,A,1301.226,N,8014.449,E,38.9,51.0,140624,0.0,W,0
9329,184352.727,A,1301.233,N,8014.458,E,38.9,51.0,140624,0.0,W,0
9330,184353.727,A,1301.24,N,8014.466,E,38.9,51.0,140624,0.0,W,0
9331,184354.727,A,1301.247,N,8014.475,E,38.9,51.0,140624,0.0,W,0
9332,184355.727,A,1301.254,N,8014.483,E,38.9,51.0,140624,0.0,W,0
9333,184356.727,A,1301.261,N,8014.492,E,38.9,51.0,140624,0.0,W,0
9334,184357.727,A,1301.268,N,8014.501,E,38.9,51.0,140624,0.0,W,0
9335,184358.727,A,1301.274,N,8014.509,E,38.9,51.0,140624,0.0,W,0
9336,184359.727,A,1301.281,N,8014.518,E,38.9,318.6,140624,0.0,W,0
9337,184400.727,A,1301.289,N,8014.51,E,38.9,318.6,140624,0.0,W,0
9338,184401.727,A,1301.298,N,8014.503,E,38.9,318.6,140624,0.0,W,0
9339,184402.727,A,1301.306,N,8014.496,E,38.9,318.6,140624,0.0,W,0
9340,184403.727,A,1301.314,N,8014.489,E,38.9,318.6,140624,0.0,W,0
9341,184404.727,A,1301.322,N,8014.481,E,38.9,318.6,140624,0.0,W,0
9342,184405.727,A,1301.33,N,8014.474,E,38.9,318.6,140624,0.0,W,0
9343,184406.727,A,1301.339,N,8014.467,E,38.9,318.6,140624,0.0,W,0
9344,184407.727,A,1301.347,N,8014.46,E,38.9,318.6,140624,0.0,W,0
9345,184408.727,A,1301.355,N,8014.453,E,38.9,318.6,140624,0.0,W,0
9346,184409.727,A,1301.363,N,8014.445,E,38.9,318.6,140624,0.0,W,0
9347,184410.727,A,1301.371,N,8014.438,E,38.9,318.6,140624,0.0,W,0
9348,184411.727,A,1301.379,N,8014.431,E,38.9,318.6,140624,0.0,W,0
9349,184412.727,A,1301.388,N,8014.424,E,38.9,318.6,140624,0.0,W,0
9350,184413.727,A,1301.396,N,8014.416,E,38.9,318.6,140624,0.0,W,0
9351,184414.727,A,1301.404,N,8014.409,E,38.9,318.6,140624,0.0,W,0
9352,184415.727,A,1301.412,N,8014.402,E,38.9,59.8,140624,0.0,W,0
9353,184416.727,A,1301.418,N,8014.411,E,38.9,59.8,140624,0.0,W,0
9354,184417.727,A,1301.423,N,8014.421,E,38.9,59.8,140624,0.0,W,0
9355,184418.727,A,1301.429,N,8014.431,E,38.9,59.8,140624,0.0,W,0
9356,184419.727,A,1301.434,N,8014.44,E,38.9,59.8,140624,0.0,W,0
9357,184420.727,A,1301.44,N,8014.45,E,38.9,59.8,140624,0.0,W,0
9358,184421.727,A,1301.445,N,8014.459,E,38.9,59.8,140624,0.0,W,0
9359,184422.727,A,1301.451,N,8014.469,E,38.9,59.8,140624,0.0,W,0
9360,184423.727,A,1301.456,N,8014.478,E,38.9,183.6,140624,0.0,W,0
9361,184424.727,A,1301.446,N,8014.477,E,38.9,183.6,140624,0.0,W,0
9362,184425.727,A,1301.435,N,8014.477,E,38.9,183.6,140624,0.0,W,0
9363,184426.727,A,1301.424,N,8014.476,E,38.9,183.6,140624,0.0,W,0
9364,184427.727,A,1301.413,N,8014.475,E,38.9,183.6,140624,0.0,W,0
9365,184428.727,A,1301.403,N,8014.475,E,38.9,183.6,140624,0.0,W,0
9366,184429.727,A,1301.392,N,8014.474,E,38.9,183.6,140624,0.0,W,0
9367,184430.727,A,1301.381,N,8014.473,E,38.9,230.4,140624,0.0,W,0
9368,184431.727,A,1301.374,N,8014.465,E,38.9,230.4,140624,0.0,W,0
9369,184432.727,A,1301.367,N,8014.456,E,38.9,230.4,140624,0.0,W,0
9370,184433.727,A,1301.36,N,8014.448,E,38.9,230.4,140624,0.0,W,0
9371,184434.727,A,1301.353,N,8014.44,E,38.9,230.4,140624,0.0,W,0
9372,184435.727,A,1301.346,N,8014.431,E,38.9,230.4,140624,0.0,W,0
9373,184436.727,A,1301.339,N,8014.423,E,38.9,230.4,140624,0.0,W,0
9374,184437.727,A,1301.332,N,8014.414,E,38.9,230.4,140624,0.0,W,0
9375,184438.727,A,1301.325,N,8014.406,E,38.9,230.4,140624,0.0,W,0
9376,184439.727,A,1301.318,N,8014.397,E,38.9,230.4,140624,0.0,W,0
9377,184440.727,A,1301.311,N,8014.389,E,38.9,230.4,140624,0.0,W,0
9378,184441.727,A,1301.304,N,8014.38,E,38.9,230.4,140624,0.0,W,0
9379,184442.727,A,1301.297,N,8014.372,E,38.9,230.4,140624,0.0,W,0
9380,184443.727,A,1301.29,N,8014.364,E,38.9,230.4,140624,0.0,W,0
9381,184444.727,A,1301.283,N,8014.355,E,38.9,230.4,140624,0.0,W,0
9382,184445.727,A,1301.276,N,8014.347,E,38.9,230.4,140624,0.0,W,0
9383,184446.727,A,1301.269,N,8014.338,E,38.9,230.4,140624,0.0,W,0
9384,184447.727,A,1301.262,N,8014.33,E,38.9,230.4,140624,0.0,W,0
9385,184448.727,A,1301.255,N,8014.321,E,38.9,230.4,140624,0.0,W,0
9386,184449.727,A,1301.248,N,8014.313,E,38.9,230.4,140624,0.0,W,0
9387,184450.727,A,1301.241,N,8014.304,E,38.9,230.4,140624,0.0,W,0
9388,184451.727,A,1301.234,N,8014.296,E,38.9,230.4,140624,0.0,W,0
9389,184452.727,A,1301.228,N,8014.287,E,38.9,230.4,140624,0.0,W,0
9390,184453.727,A,1301.221,N,8014.279,E,38.9,230.4,140624,0.0,W,0
9391,184454.727,A,1301.214,N,8014.271,E,38.9,230.4,140624,0.0,W,0
9392,184455.727,A,1301.207,N,8014.262,E,38.9,230.4,140624,0.0,W,0
9393,184456.727,A,1301.2,N,8014.254,E,38.9,230.4,140624,0.0,W,0
9394,184457.727,A,1301.193,N,8014.245,E,38.9,230.4,140624,0.0,W,0
9395,184458.727,A,1301.186,N,8014.237,E,38.9,230.4,140624,0.0,W,0
9396,184459.727,A,1301.179,N,8014.228,E,38.9,230.4,140624,0.0,W,0
9397,184500.727,A,1301.172,N,8014.22,E,38.9,230.4,140624,0.0,W,0
9398,184501.727,A,1301.165,N,8014.211,E,38.9,230.4,140624,0.0,W,0
9399,184502.727,A,1301.158,N,8014.203,E,38.9,230.4,140624,0.0,W,0
9400,184503.727,A,1301.151,N,8014.195,E,38.9,230.4,140624,0.0,W,0
9401,184504.727,A,1301.144,N,8014.186,E,38.9,230.4,140624,0.0,W,0
9402,184505.727,A,1301.137,N,8014.178,E,38.9,230.4,140624,0.0,W,0
9403,184506.727,A,1301.13,N,8014.169,E,38.9,230.4,140624,0.0,W,0
9404,184507.727,A,1301.123,N,8014.161,E,38.9,230.4,140624,0.0,W,0
9405,184508.727,A,1301.116,N,8014.152,E,38.9,230.4,140624,0.0,W,0
9406,184509.727,A,1301.109,N,8014.144,E,38.9,156.4,140624,0.0,W,0
9407,184510.727,A,1301.099,N,8014.148,E,38.9,156.4,140624,0.0,W,0
9408,184511.727,A,1301.089,N,8014.153,E,38.9,156.4,140624,0.0,W,0
9409,184512.727,A,1301.079,N,8014.157,E,38.9,156.4,140624,0.0,W,0
9410,184513.727,A,1301.069,N,8014.161,E,38.9,156.4,140624,0.0,W,0
9411,184514.727,A,1301.059,N,8014.166,E,38.9,156.4,140624,0.0,W,0
9412,184515.727,A,1301.049,N,8014.17,E,38.9,48.6,140624,0.0,W,0
9413,184516.727,A,1301.057,N,8014.178,E,38.9,48.6,140624,0.0,W,0
9414,184517.727,A,1301.064,N,8014.186,E,38.9,48.6,140624,0.0,W,0
9415,184518.727,A,1301.071,N,8014.195,E,38.9,48.6,140624,0.0,W,0
9416,184519.727,A,1301.078,N,8014.203,E,38.9,48.6,140624,0.0,W,0
9417,184520.727,A,1301.085,N,8014.211,E,38.9,48.6,140624,0.0,W,0
9418,184521.727,A,1301.093,N,8014.219,E,38.9,48.6,140624,0.0,W,0
9419,184522.727,A,1301.1,N,8014.227,E,38.9,48.6,140624,0.0,W,0
9420,184523.727,A,1301.107,N,8014.236,E,38.9,48.6,140624,0.0,W,0
9421,184524.727,A,1301.114,N,8014.244,E,38.9,48.6,140624,0.0,W,0
9422,184525.727,A,1301.122,N,8014.252,E,38.9,48.6,140624,0.0,W,0
9423,184526.727,A,1301.129,N,8014.26,E,38.9,48.6,140624,0.0,W,0
9424,184527.727,A,1301.136,N,8014.269,E,38.9,48.6,140624,0.0,W,0
9425,184528.727,A,1301.143,N,8014.277,E,38.9,48.6,140624,0.0,W,0
9426,184529.727,A,1301.151,N,8014.285,E,38.9,48.6,140624,0.0,W,0
9427,184530.727,A,1301.158,N,8014.293,E,38.9,48.6,140624,0.0,W,0
9428,184531.727,A,1301.165,N,8014.301,E,38.9,48.6,140624,0.0,W,0
9429,184532.727,A,1301.172,N,8014.31,E,38.9,48.6,140624,0.0,W,0
9430,184533.727,A,1301.18,N,8014.318,E,38.9,48.6,140624,0.0,W,0
9431,184534.727,A,1301.187,N,8014.326,E,38.9,48.6,140624,0.0,W,0
9432,184535.727,A,1301.194,N,8014.334,E,38.9,48.6,140624,0.0,W,0
9433,184536.727,A,1301.201,N,8014.342,E,38.9,48.6,140624,0.0,W,0
9434,184537.727,A,1301.209,N,8014.351,E,38.9,48.6,140624,0.0,W,0
9435,184538.727,A,1301.216,N,8014.359,E,38.9,48.6,140624,0.0,W,0
9436,184539.727,A,1301.223,N,8014.367,E,38.9,48.6,140624,0.0,W,0
9437,184540.727,A,1301.23,N,8014.375,E,38.9,48.6,140624,0.0,W,0
9438,184541.727,A,1301.237,N,8014.384,E,38.9,48.6,140624,0.0,W,0
9439,184542.727,A,1301.245,N,8014.392,E,38.9,48.6,140624,0.0,W,0
9440,184543.727,A,1301.252,N,8014.4,E,38.9,48.6,140624,0.0,W,0
9441,184544.727,A,1301.259,N,8014.408,E,38.9,48.6,140624,0.0,W,0
9442,184545.727,A,1301.266,N,8014.416,E,38.9,48.6,140624,0.0,W,0
